trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2026-07-14,2026-07-14,2026-07-15,ARKK,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,164124540,11122708,159262602,-148139894,-93.02,0.970377
2026-07-14,2026-07-14,2026-07-15,ARKW,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,69588993,11185845,69588993,-58403148,-83.93,1.000000
2026-07-14,2026-07-14,2026-07-15,ARKK,sell,TXG,10X GENOMICS INC-CLASS A,88025U109,equity,4982934,4682093,4835322,-153229,-3.17,0.970377
2026-07-14,2026-07-14,2026-07-15,ARKK,sell,AMD,ADVANCED MICRO DEVICES,007903107,equity,531426,505934,515683,-9749,-1.89,0.970377
2026-07-14,2026-07-14,2026-07-15,ARKG,sell,,GOLDMAN FS TRSY OBLIG INST 468,X9USDGSFT,cash,4413199,1622829,4402181,-2779352,-63.14,0.997503
2026-07-14,2026-07-14,2026-07-15,ARKG,sell,PSNL,PERSONALIS INC,71535D106,equity,7236078,7055022,7218013,-162991,-2.26,0.997503
2026-07-14,2026-07-14,2026-07-15,ARKK,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,2377434,2284109,2307006,-22897,-0.99,0.970377
2026-07-14,2026-07-14,2026-07-15,ARKW,sell,ROKU,ROKU INC,77543R102,equity,11475,1251,11475,-10224,-89.10,1.000000
2026-07-14,2026-07-14,2026-07-15,ARKG,sell,TWST,TWIST BIOSCIENCE CORP,90184D100,equity,1332285,1316545,1328959,-12414,-0.93,0.997503
2026-07-14,2026-07-14,2026-07-15,ARKF,sell,ROKU,ROKU INC,77543R102,equity,44897,36843,44897,-8054,-17.94,1.000000
2026-07-14,2026-07-14,2026-07-15,ARKQ,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,814153,789060,811694,-22634,-2.79,0.996980
2026-07-14,2026-07-14,2026-07-15,ARKX,sell,SRTA,STRATA CRITICAL MEDICAL INC,092667104,equity,560829,544918,560829,-15911,-2.84,1.000000
