symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,209249,124185096.52,3,ARKF|ARKK|ARKW,ARKF=36381;ARKK=115332;ARKW=57536
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,691952,118981146.40,2,ARKQ|ARKX,ARKQ=326113;ARKX=365839
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,593596,115122008.24,3,ARKK|ARKQ|ARKX,ARKK=300650;ARKQ=179007;ARKX=113939
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,968528,109007826.40,3,ARKF|ARKK|ARKW,ARKF=69712;ARKK=767985;ARKW=130831
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33114880,108947955.20,2,ARKG|ARKK,ARKG=11289798;ARKK=21825082
VCYT,NASDAQ,92337F107,VERACYTE INC,2216518,108941859.70,2,ARKG|ARKK,ARKG=863212;ARKK=1353306
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,447779,97629255.37,2,ARKK|ARKW,ARKK=355877;ARKW=91902
XE,NASDAQ,98386P102,X-ENERGY INC,4339523,91563935.30,3,ARKK|ARKQ|ARKX,ARKK=2618770;ARKQ=975776;ARKX=744977
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1442173,88434048.36,2,ARKG|ARKK,ARKG=412126;ARKK=1030047
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3092775,79669884.00,2,ARKQ|ARKX,ARKQ=1794209;ARKX=1298566
ABSI,NASDAQ,00091E109,ABSCI CORP,10709209,77855949.43,1,ARKG,ARKG=10709209
TRMB,NASDAQ,896239100,TRIMBLE INC,1512485,75941871.85,2,ARKQ|ARKX,ARKQ=766605;ARKX=745880
JOBY,NYSE,G65163100,JOBY AVIATION INC,7318355,70768492.85,2,ARKQ|ARKX,ARKQ=3485126;ARKX=3833229
PSNL,NASDAQ,71535D106,PERSONALIS INC,7212640,70611745.60,1,ARKG,ARKG=7212640
DASH,NASDAQ,25809K105,DOORDASH INC - A,419168,70457949.12,4,ARKF|ARKQ|ARKW|ARKX,ARKF=60148;ARKQ=149618;ARKW=94674;ARKX=114728
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,1514187,68728947.93,2,ARKQ|ARKX,ARKQ=527207;ARKX=986980
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3432020,58790502.60,2,ARKF|ARKK,ARKF=1211332;ARKK=2220688
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,84802,58760153.82,2,ARKF|ARKW,ARKF=22705;ARKW=62097
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,446283,57936459.06,1,ARKG,ARKG=446283
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,70191,57181098.15,2,ARKQ|ARKX,ARKQ=41267;ARKX=28924
CAT,NYSE,149123101,CATERPILLAR INC,56342,52619484.06,1,ARKQ,ARKQ=56342
FIG,NYSE,316841105,FIGMA INC-CL A,2794473,51725695.23,2,ARKK|ARKW,ARKK=1782068;ARKW=1012405
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,139859,51656921.65,4,ARKK|ARKQ|ARKW|ARKX,ARKK=100768;ARKQ=16456;ARKW=12353;ARKX=10282
TOST,NYSE,888787108,TOAST INC-CLASS A,1906510,47758075.50,2,ARKF|ARKW,ARKF=1185758;ARKW=720752
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,180836,42151063.24,1,ARKW,ARKW=180836
CERS,NASDAQ,157085101,CERUS CORP,16396046,41318035.92,2,ARKG|ARKK,ARKG=6659276;ARKK=9736770
CDNA,NASDAQ,14167L103,CAREDX INC,1689237,40676826.96,1,ARKG,ARKG=1689237
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,63112,39655794.08,2,ARKQ|ARKX,ARKQ=35659;ARKX=27453
SNPS,NASDAQ,871607107,SYNOPSYS INC,83612,37991620.56,3,ARKQ|ARKX|PRNT,ARKQ=45973;ARKX=31042;PRNT=6597
SRTA,NASDAQ,092667104,STRATA CRITICAL MEDICAL INC,6313225,37184895.25,2,ARKQ|ARKX,ARKQ=2981498;ARKX=3331727
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,22584,37181394.24,2,ARKF|ARKW,ARKF=13824;ARKW=8760
CCJ,NYSE,13321L108,CAMECO CORP,341489,36546152.78,1,ARKQ,ARKQ=341489
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1258295,36226313.05,2,ARKF|ARKW,ARKF=594836;ARKW=663459
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,2983329,35173448.91,1,ARKG,ARKG=2983329
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5446359,34802234.01,1,ARKQ,ARKQ=5446359
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,146324,34490030.04,1,ARKW,ARKW=146324
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,24856509,32810591.88,2,ARKG|ARKK,ARKG=9800427;ARKK=15056082
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,279437,32624269.75,2,ARKQ|ARKW,ARKQ=275888;ARKW=3549
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1833149,32006781.54,1,ARKG,ARKG=1833149
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,64613,31004548.05,2,ARKF|ARKW,ARKF=26544;ARKW=38069
SYM,NASDAQ,87151X101,SYMBOTIC INC,690304,28799482.88,1,ARKQ,ARKQ=690304
SDGR,NASDAQ,80810D103,SCHRODINGER INC,1883126,27493639.60,1,ARKG,ARKG=1883126
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1550762,26424984.48,1,ARKG,ARKG=1550762
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,62627,26087276.85,1,ARKQ,ARKQ=62627
P,NYSE,74624M102,EVERPURE INC-A,331959,24797337.30,1,ARKW,ARKW=331959
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4398416,24763082.08,1,ARKG,ARKG=4398416
HEI,NYSE,422806109,HEICO CORP,71282,23963582.76,1,ARKX,ARKX=71282
RBRK,NYSE,781154109,RUBRIK INC-A,334226,23325632.54,1,ARKW,ARKW=334226
OKLO,NYSE,02156V109,OKLO INC,374485,22746218.90,1,ARKQ,ARKQ=374485
WRD,NASDAQ,950915108,WERIDE INC-ADR,3495319,22649667.12,1,ARKQ,ARKQ=3495319
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,3145396,21608870.52,1,ARKW,ARKW=3145396
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,152043,21127895.28,2,ARKF|ARKW,ARKF=87659;ARKW=64384
KDK,NASDAQ,500081104,KODIAK AI INC,3466036,21073498.88,1,ARKQ,ARKQ=3466036
GRMN,NYSE,B3Z5T14,GARMIN LTD,87463,20831062.71,1,ARKX,ARKX=87463
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,259346,19181230.16,1,ARKG,ARKG=259346
NFLX,NASDAQ,64110L106,NETFLIX INC,230709,18842004.03,1,ARKW,ARKW=230709
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2527175,18524192.75,1,ARKG,ARKG=2527175
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,634217,17954683.27,1,ARKW,ARKW=634217
PONY,NASDAQ,732908108,PONY AI INC,2073518,17251669.76,1,ARKQ,ARKQ=2073518
MASS,NASDAQ,65443P102,908 DEVICES INC,1756589,15141797.18,1,ARKG,ARKG=1756589
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,3942787,15140302.08,1,ARKG,ARKG=3942787
HON,NASDAQ,438516106,HONEYWELL INTERNATIONAL INC,66221,15059317.61,1,ARKX,ARKX=66221
SE,NYSE,81141R100,SEA LTD-ADR,162289,14063964.74,1,ARKF,ARKF=162289
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1097790,13645529.70,1,ARKF,ARKF=1097790
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,4431516,12851396.40,1,ARKG,ARKG=4431516
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,729661,12842033.60,1,ARKF,ARKF=729661
LLY,NYSE,532457108,ELI LILLY & CO,11326,12791018.10,1,ARKG,ARKG=11326
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,22312,11833392.32,1,ARKX,ARKX=22312
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,536742,11105191.98,1,ARKG,ARKG=536742
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,263997,10493880.75,1,ARKF,ARKF=263997
BNTX,NASDAQ,09075V102,BIONTECH SE-ADR,114230,10372084.00,1,ARKG,ARKG=114230
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,103124,10324774.88,1,ARKF,ARKF=103124
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6233052,6161371.90,1,ARKG,ARKG=6233052
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,453097,6153057.26,1,ARKG,ARKG=453097
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,156310,5058191.60,1,ARKF,ARKF=156310
VELO,NASDAQ,92259N302,VELO3D INC,194753,4496846.77,1,PRNT,PRNT=194753
XMTR,NASDAQ,98423F109,XOMETRY INC-A,46048,4007557.44,1,PRNT,PRNT=46048
PAYP,NASDAQ,70450C101,PAYPAY CORP,250988,3576579.00,1,ARKF,ARKF=250988
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,42542,3539494.40,1,ARKF,ARKF=42542
DDD,NYSE,88554D205,3D SYSTEMS CORP,1032786,3119013.72,1,PRNT,PRNT=1032786
HPQ,NYSE,40434L105,HP INC,113869,2801177.40,1,PRNT,PRNT=113869
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,419784,2799959.28,1,PRNT,PRNT=419784
PRLB,NYSE,743713109,PROTO LABS INC,35418,2781375.54,1,PRNT,PRNT=35418
ADSK,NASDAQ,052769106,AUTODESK INC,12226,2428083.60,1,PRNT,PRNT=12226
PTC,NASDAQ,69370C100,PTC INC,21049,2417477.65,1,PRNT,PRNT=21049
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,235538,2388355.32,1,PRNT,PRNT=235538
SSYS,NASDAQ,M85548101,STRATASYS LTD,257471,2291491.90,1,PRNT,PRNT=257471
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1247498,1559372.50,1,PRNT,PRNT=1247498
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,7530,1378743.00,1,PRNT,PRNT=7530
MOG.A,NYSE,615394202,MOOG INC-CLASS A,3455,1375193.65,1,PRNT,PRNT=3455
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,415451,1333597.71,1,ARKF,ARKF=415451
GE,NYSE,369604301,GENERAL ELECTRIC,3610,1235558.60,1,PRNT,PRNT=3610
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4193,1123136.98,1,PRNT,PRNT=4193
AME,NYSE,031100100,AMETEK INC,4186,964663.70,1,PRNT,PRNT=4186
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5264,938360.64,1,PRNT,PRNT=5264
MTRN,NYSE,576690101,MATERION CORP,455,114723.70,1,PRNT,PRNT=455
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,178,100320.80,1,PRNT,PRNT=178
ATI,NYSE,01741R102,ATI INC,487,95359.47,1,PRNT,PRNT=487
JBL,NYSE,466313103,JABIL INC,245,94479.35,1,PRNT,PRNT=245
DCH,NYSE,024061103,DAUCH CORPORATION,12067,78529.19,2,PRNT|PRNT,PRNT=5681
AVNT,NYSE,05368V106,AVIENT CORP,2015,75643.10,1,PRNT,PRNT=2015
MMM,NYSE,88579Y101,3M CO,470,74368.10,1,PRNT,PRNT=470
KMT,NYSE,489170100,KENNAMETAL INC,1979,70353.45,1,PRNT,PRNT=1979
