symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
ILMN,NASDAQ,452327109,ILLUMINA INC,833107,198962613.74,2,ARKG|ARKK,ARKG=374931;ARKK=458176
NTRA,NASDAQ,632307104,NATERA INC,533492,197733474.88,2,ARKG|ARKK,ARKG=250243;ARKK=283249
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,540304,190008707.68,3,ARKF|ARKK|ARKW,ARKF=31502;ARKK=380451;ARKW=128351
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,34378556,186675559.08,3,ARKK|ARKQ|ARKX,ARKK=20004071;ARKQ=9498786;ARKX=4875699
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1825531,178591697.73,2,ARKG|ARKK,ARKG=522193;ARKK=1303338
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,41894580,166321482.60,2,ARKG|ARKK,ARKG=14213507;ARKK=27681073
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12511657,152892448.54,2,ARKG|ARKK,ARKG=2672594;ARKK=9839063
XE,NASDAQ,98386P102,X-ENERGY INC,8448370,138299816.90,3,ARKK|ARKQ|ARKX,ARKK=6279891;ARKQ=1578427;ARKX=590052
LLY,NYSE,532457108,ELI LILLY & CO,104884,122178322.76,2,ARKG|ARKK,ARKG=66154;ARKK=38730
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,805537,118792541.39,3,ARKK|ARKQ|ARKX,ARKK=510554;ARKQ=215033;ARKX=79950
VCYT,NASDAQ,92337F107,VERACYTE INC,2748561,114120252.72,2,ARKG|ARKK,ARKG=1036407;ARKK=1712154
PSNL,NASDAQ,71535D106,PERSONALIS INC,6844139,111148817.36,1,ARKG,ARKG=6844139
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,431095,106450288.35,3,ARKQ|ARKX|PRNT,ARKQ=230134;ARKX=197139;PRNT=3822
ABSI,NASDAQ,00091E109,ABSCI CORP,10721325,105283411.50,1,ARKG,ARKG=10721325
DE,NYSE,244199105,DEERE & CO,150829,103277141.17,2,ARKQ|ARKX,ARKQ=87797;ARKX=63032
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,590296,102634765.52,1,ARKG,ARKG=590296
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,608856,97964930.40,2,ARKQ|ARKX,ARKQ=363910;ARKX=244946
CDNA,NASDAQ,14167L103,CAREDX INC,1524788,82841732.04,1,ARKG,ARKG=1524788
DASH,NASDAQ,25809K105,DOORDASH INC - A,385427,74707315.41,4,ARKF|ARKQ|ARKW|ARKX,ARKF=58401;ARKQ=158102;ARKW=95472;ARKX=73452
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,4224554,71690681.38,2,ARKF|ARKK,ARKF=1175901;ARKK=3048653
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4651929,69825454.29,1,ARKG,ARKG=4651929
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2275249,68803529.76,1,ARKG,ARKG=2275249
TRMB,NASDAQ,896239100,TRIMBLE INC,1139791,65822930.25,2,ARKQ|ARKX,ARKQ=711215;ARKX=428576
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,1173527,60143258.75,2,ARKF|ARKW,ARKF=331093;ARKW=842434
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,237301,59171004.35,2,ARKF|ARKW,ARKF=73289;ARKW=164012
TOST,NYSE,888787108,TOAST INC-CLASS A,1877909,55961688.20,2,ARKF|ARKW,ARKF=1151075;ARKW=726834
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3493700,54920964.00,2,ARKQ|ARKX,ARKQ=2481102;ARKX=1012598
CERS,NASDAQ,157085101,CERUS CORP,20208411,51733532.16,2,ARKG|ARKK,ARKG=7789680;ARKK=12418731
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1849522,51527682.92,1,ARKG,ARKG=1849522
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24703,44971070.41,2,ARKF|ARKW,ARKF=13428;ARKW=11275
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1752910,44541443.10,1,ARKG,ARKG=1752910
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,174544,42772007.20,1,ARKW,ARKW=174544
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2856587,41963263.03,1,ARKG,ARKG=2856587
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4971783,40470313.62,1,ARKG,ARKG=4971783
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,883568,39672203.20,1,ARKG,ARKG=883568
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,28584797,38875323.92,2,ARKG|ARKK,ARKG=11078111;ARKK=17506686
RBRK,NYSE,781154109,RUBRIK INC-A,337046,38072716.16,1,ARKW,ARKW=337046
JOBY,NYSE,G65163100,JOBY AVIATION INC,5656493,36258120.13,2,ARKQ|ARKX,ARKQ=3454010;ARKX=2202483
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,69411,35869522.47,2,ARKF|ARKW,ARKF=27376;ARKW=42035
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5397732,35139235.32,1,ARKQ,ARKQ=5397732
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,997502,34962445.10,1,ARKG,ARKG=997502
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,45167,33906415.23,2,ARKQ|ARKX,ARKQ=31231;ARKX=13936
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,639569,31844140.51,1,ARKW,ARKW=639569
CCJ,NYSE,13321L108,CAMECO CORP,338441,31552854.43,1,ARKQ,ARKQ=338441
P,NYSE,74624M102,EVERPURE INC-A,275494,31312648.04,1,ARKW,ARKW=275494
SYM,NASDAQ,87151X101,SYMBOTIC INC,684142,30074882.32,1,ARKQ,ARKQ=684142
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,179609,29965965.56,2,ARKF|ARKW,ARKF=85096;ARKW=94513
SNPS,NASDAQ,871607107,SYNOPSYS INC,70621,28379048.85,3,ARKQ|ARKX|PRNT,ARKQ=45565;ARKX=18026;PRNT=7030
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,70116,28162091.40,1,ARKQ,ARKQ=70116
CAT,NYSE,149123101,CATERPILLAR INC,34171,27900621.50,1,ARKQ,ARKQ=34171
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1592704,27681195.52,1,ARKG,ARKG=1592704
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1162109,25531534.73,2,ARKF|ARKW,ARKF=526338;ARKW=635771
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7830025,24977779.75,1,ARKG,ARKG=7830025
WRD,NASDAQ,950915108,WERIDE INC-ADR,3805832,21921592.32,1,ARKQ,ARKQ=3805832
MASS,NASDAQ,65443P102,908 DEVICES INC,1985606,21603393.28,1,ARKG,ARKG=1985606
PONY,NASDAQ,732908108,PONY AI INC,2975470,20471233.60,1,ARKQ,ARKQ=2975470
NFLX,NASDAQ,64110L106,NETFLIX INC,270883,19871976.88,1,ARKW,ARKW=270883
OKLO,NYSE,02156V109,OKLO INC,472607,18989349.26,1,ARKQ,ARKQ=472607
SNOW,NYSE,833445109,SNOWFLAKE INC,55719,18910471.41,1,ARKW,ARKW=55719
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,196804,18147296.84,1,ARKQ,ARKQ=196804
FIG,NYSE,316841105,FIGMA INC-CL A,811507,18120951.31,1,ARKW,ARKW=811507
SECZ,NYSE,81517B101,SECURITIZE CORP,1219972,16469622.00,1,ARKF,ARKF=1219972
SE,NYSE,81141R100,SEA LTD-ADR,157548,16172302.20,1,ARKF,ARKF=157548
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1118906,15731818.36,1,ARKF,ARKF=1118906
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2459924,14169162.24,1,ARKW,ARKW=2459924
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,478702,13427591.10,1,ARKG,ARKG=478702
KDK,NASDAQ,500081104,KODIAK AI INC,4089881,13373910.87,1,ARKQ,ARKQ=4089881
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,111047,12664910.35,1,ARKF,ARKF=111047
FRNM,NASDAQ,35661P100,FREENOME INC,751869,12481025.40,1,ARKG,ARKG=751869
GRMN,NYSE,B3Z5T14,GARMIN LTD,40056,11228097.36,1,ARKX,ARKX=40056
HEI,NYSE,422806109,HEICO CORP,36787,11147564.61,1,ARKX,ARKX=36787
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,708321,9689831.28,1,ARKF,ARKF=708321
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,13413,8169590.04,1,ARKX,ARKX=13413
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,22391,7948133.27,2,ARKQ|ARKX,ARKQ=16321;ARKX=6070
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,256275,7347404.25,1,ARKF,ARKF=256275
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,12835,6871859.00,1,ARKX,ARKX=12835
QSI,NASDAQ,74765K105,QUANTUM-SI INC,7045621,5325784.91,1,ARKG,ARKG=7045621
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,151745,4650984.25,1,ARKF,ARKF=151745
PAYP,NASDAQ,70450C101,PAYPAY CORP,243651,4317495.72,1,ARKF,ARKF=243651
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,41299,3983288.55,1,ARKF,ARKF=41299
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,73782,3557030.22,1,ARKX,ARKX=73782
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19070,3223402.10,1,ARKX,ARKX=19070
PTC,NASDAQ,69370C100,PTC INC,23019,3114010.32,1,PRNT,PRNT=23019
HPQ,NYSE,40434L105,HP INC,90898,2995089.10,1,PRNT,PRNT=90898
ADSK,NASDAQ,052769106,AUTODESK INC,13382,2928650.70,1,PRNT,PRNT=13382
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,2861572.68,1,PRNT,PRNT=822291
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2661716.94,1,PRNT,PRNT=342123
PRLB,NYSE,743713109,PROTO LABS INC,28649,2511944.32,1,PRNT,PRNT=28649
VELO,NASDAQ,92259N302,VELO3D INC,209897,2361341.25,1,PRNT,PRNT=209897
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2269682.12,1,PRNT,PRNT=22804
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2265292.45,1,PRNT,PRNT=1461479
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2175265.82,1,PRNT,PRNT=275002
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,1960942.88,1,PRNT,PRNT=207727
LECO,NASDAQ,533900106,LINCOLN ELECTRIC HOLDINGS,4265,1101734.80,1,PRNT,PRNT=4265
KALU,NASDAQ,483007704,KAISER ALUMINUM CORP,6897,1041033.18,1,PRNT,PRNT=6897
MOG.A,NYSE,615394202,MOOG INC-CLASS A,2750,1015905.00,1,PRNT,PRNT=2750
AME,NYSE,031100100,AMETEK INC,4110,991455.30,1,PRNT,PRNT=4110
GE,NYSE,369604301,GENERAL ELECTRIC,3097,987973.97,1,PRNT,PRNT=3097
CNTN,NASDAQ,432705309,CANTON STRATEGIC HOLDINGS IN,403307,984069.08,1,ARKF,ARKF=403307
ALGN,NASDAQ,016255101,ALIGN TECHNOLOGY INC,5467,802992.96,1,PRNT,PRNT=5467
BABA,NYSE,01609W102,ALIBABA GROUP HOLDING-SP ADR,4451,515203.25,1,ARKF,ARKF=4451
MTRN,NYSE,576690101,MATERION CORP,340,86574.20,1,PRNT,PRNT=340
ATI,NYSE,01741R102,ATI INC,444,83987.04,1,PRNT,PRNT=444
MMM,NYSE,88579Y101,3M CO,509,83969.73,1,PRNT,PRNT=509
AVNT,NYSE,05368V106,AVIENT CORP,2007,81163.08,1,PRNT,PRNT=2007
JBL,NYSE,466313103,JABIL INC,249,75613.83,1,PRNT,PRNT=249
KMT,NYSE,489170100,KENNAMETAL INC,2150,63360.50,1,PRNT,PRNT=2150
CRS,NYSE,144285103,CARPENTER TECHNOLOGY,148,59629.20,1,PRNT,PRNT=148
