symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
EQT,NYSE,26884L109,Eqt Corp,1252700,73057000.00,1,Duquesne Family Office,Duquesne Family Office=1252700
C,NYSE,172967424,Citigroup Inc,666300,56715000.00,1,Duquesne Family Office,Duquesne Family Office=666300
QSR,NYSE,76131D103,Restaurant Brands Intl Inc,751010,49784000.00,1,Duquesne Family Office,Duquesne Family Office=751010
SE,NYSE,81141R100,Sea Ltd,309730,49538000.00,1,Duquesne Family Office,Duquesne Family Office=309730
NU,NYSE,G6683N103,Nu Hldgs Ltd,3415365,46859000.00,1,Duquesne Family Office,Duquesne Family Office=3415365
DAKT,NASDAQ,234264109,Daktronics Inc,3076224,46513000.00,1,Duquesne Family Office,Duquesne Family Office=3076224
U,NYSE,91332U101,Unity Software Inc,1774050,42932000.00,1,Duquesne Family Office,Duquesne Family Office=1774050
CZR,NASDAQ,12769G100,Caesars Entertainment Inc Ne,1395875,39629000.00,1,Duquesne Family Office,Duquesne Family Office=1395875
DAL,NYSE,247361702,Delta Air Lines Inc Del,793510,39025000.00,1,Duquesne Family Office,Duquesne Family Office=793510
CRS,NYSE,144285103,Carpenter Technology Corp,126635,34999000.00,1,Duquesne Family Office,Duquesne Family Office=126635
GLW,NYSE,219350105,Corning Inc,623145,32771000.00,1,Duquesne Family Office,Duquesne Family Office=623145
PCT,NASDAQ,74623V103,Purecycle Technologies Inc,2303084,31552000.00,1,Duquesne Family Office,Duquesne Family Office=2303084
KMI,NYSE,49456B101,Kinder Morgan Inc Del,1071665,31507000.00,1,Duquesne Family Office,Duquesne Family Office=1071665
APP,NASDAQ,03831W108,Applovin Corp,89458,31317000.00,1,Duquesne Family Office,Duquesne Family Office=89458
UAL,NASDAQ,910047109,United Airls Hldgs Inc,377120,30030000.00,1,Duquesne Family Office,Duquesne Family Office=377120
GS,NYSE,38141G104,Goldman Sachs Group Inc,42000,29726000.00,1,Duquesne Family Office,Duquesne Family Office=42000
BCS,NYSE,06738E204,Barclays Plc,1549950,28814000.00,1,Duquesne Family Office,Duquesne Family Office=1549950
ILMN,NASDAQ,452327109,Illumina Inc,300615,28682000.00,1,Duquesne Family Office,Duquesne Family Office=300615
STX,NASDAQ,G7997R103,Seagate Technology Hldngs Pl,197490,28504000.00,1,Duquesne Family Office,Duquesne Family Office=197490
TWLO,NYSE,90138F102,Twilio Inc,200475,24931000.00,1,Duquesne Family Office,Duquesne Family Office=200475
AVGO,NASDAQ,11135F101,Broadcom Inc,86140,23744000.00,1,Duquesne Family Office,Duquesne Family Office=86140
YPF,NYSE,984245100,Ypf Sociedad Anonima,703995,22141000.00,1,Duquesne Family Office,Duquesne Family Office=703995
HAS,NASDAQ,418056107,Hasbro Inc,281100,20751000.00,1,Duquesne Family Office,Duquesne Family Office=281100
OPCH,NASDAQ,68404L201,Option Care Health Inc,636850,20685000.00,1,Duquesne Family Office,Duquesne Family Office=636850
XPO,NYSE,983793100,Xpo Inc,163100,20598000.00,1,Duquesne Family Office,Duquesne Family Office=163100
BAC,NYSE,060505104,Bank America Corp,341900,16179000.00,1,Duquesne Family Office,Duquesne Family Office=341900
CHYM,NASDAQ,16935C109,Chime Finl Inc,466825,16110000.00,1,Duquesne Family Office,Duquesne Family Office=466825
BMA,NYSE,05961W105,Banco Macro Sa,220900,15509000.00,1,Duquesne Family Office,Duquesne Family Office=220900
NAMS,NASDAQ,N62509109,Newamsterdam Pharma Company,832175,15071000.00,1,Duquesne Family Office,Duquesne Family Office=832175
VKTX,NASDAQ,92686J106,Viking Therapeutics Inc,549295,14556000.00,1,Duquesne Family Office,Duquesne Family Office=549295
GGAL,NASDAQ,399909100,Grupo Financiero Galicia S.A,231481,11664000.00,1,Duquesne Family Office,Duquesne Family Office=231481
BWXT,NYSE,05605H100,Bwx Technologies Inc,76475,11017000.00,1,Duquesne Family Office,Duquesne Family Office=76475
TBBB,NYSE,G0896C103,Bbb Foods Inc,360550,10009000.00,1,Duquesne Family Office,Duquesne Family Office=360550
DHI,NYSE,23331A109,D R Horton Inc,77400,9978000.00,1,Duquesne Family Office,Duquesne Family Office=77400
LEN,NYSE,526057104,Lennar Corp,89900,9944000.00,1,Duquesne Family Office,Duquesne Family Office=89900
BLDR,NYSE,12008R107,Builders Firstsource Inc,85065,9926000.00,1,Duquesne Family Office,Duquesne Family Office=85065
FCX,NYSE,35671D857,Freeport-Mcmoran Inc,224800,9745000.00,1,Duquesne Family Office,Duquesne Family Office=224800
CCC,NASDAQ,12510Q100,Ccc Intelligent Solutions Hl,1007944,9485000.00,1,Duquesne Family Office,Duquesne Family Office=1007944
ELVN,NASDAQ,29337E102,Enliven Therapeutics Inc,463000,9288000.00,1,Duquesne Family Office,Duquesne Family Office=463000
ESLT,NASDAQ,M3760D101,Elbit Sys Ltd,18287,8220000.00,1,Duquesne Family Office,Duquesne Family Office=18287
TMO,NYSE,883556102,Thermo Fisher Scientific Inc,12200,4947000.00,1,Duquesne Family Office,Duquesne Family Office=12200
DHR,NYSE,235851102,Danaher Corporation,24700,4879000.00,1,Duquesne Family Office,Duquesne Family Office=24700
CC,NYSE,163851108,Chemours Co,421800,4830000.00,1,Duquesne Family Office,Duquesne Family Office=421800
JOBY,NYSE,G65163100,Joby Aviation Inc,31489,332000.00,1,Duquesne Family Office,Duquesne Family Office=31489
